Date,US Muni,US Tbill 1-3yr,US AGG,Global AGG,US Dollar,Commodities,Long Short HF,Event Driven HF,HF FOF Div,Relative Value HF,EM Bond,TIPs,High Yield,MSCI World,MSCI Canada,MSCI EAFE,MSCI EM Equity,MSCI Europe,MSCI Japan,MSCI Asia ex-J,US Growth,US Value,US Small Cap,US Mid Cap,Gold,S&P500
2005-07-29,-0.008283782735223344,-0.0054169208799422774,-0.011532958832346396,-0.01044442095910858,0.006828654226374908,0.042394024604519576,0.027052427485387387,0.021072425012542917,0.015592437954578209,0.010962413619056255,-0.004906264104344471,-0.02063073221475742,0.013262609906536715,0.03249406741596972,0.05233558522188386,0.028218163546321007,0.0674600913634491,0.03398418517397728,0.007523661886750244,0.061675101740047644,0.046437644087903074,0.026494423980667037,0.06091792864923984,0.05028070471624391,-0.015525978449470568,0.03475093181848821
2005-08-31,0.006088517322395237,0.0034928912029978942,0.010023826359527144,0.013671636375657714,-0.020831687104166607,0.07269249896083463,0.004622501828439374,0.006082508339923631,0.005672491612289221,0.004122500835765042,0.016618550392112352,0.02218904160181956,0.0008322717344706465,0.004747678488838947,0.056181958740605165,0.022478669005532304,0.005775995892705499,0.012122348062061583,0.0667895065562194,-0.03197710669870535,-0.015666340866438477,-0.007136275500988165,-0.02132796731535047,-0.009789572464729224,0.009776485472089647,-0.011911561711357543
2005-09-30,-0.008289552374280862,-0.005624786234046608,-0.013258333987525184,-0.01887745549870512,-0.008288940617727447,0.0435684837829271,0.019572821765229342,0.007022811885345037,0.012302817338597283,0.008792834056176924,0.013947814489779775,-0.008211071152213423,-0.012971976808656693,0.023016484227213585,0.05694715023252361,0.04158467517049935,0.09015775366932055,0.021306678759246633,0.1003636383231119,0.05143899036014132,0.0016476720752123253,0.011083233894328304,0.00017942780576563067,0.010306892986785332,0.07539759937864421,0.005142135520748825
2005-10-31,-0.007970516787287552,-0.0028554820853360363,-0.010567552769094046,-0.01753963200112596,0.012826113602703026,-0.06549318168016538,-0.021383612552534625,-0.020633613278464358,-0.017753618254289782,-0.006203616819408175,-0.017443413345733405,-0.015227600256697116,-0.009947799316233796,-0.026914718432969886,-0.07483948099146054,-0.03185931256186769,-0.06801525601309444,-0.03414327246453008,-0.014646617409162399,-0.06831189292831585,-0.012373543190963843,-0.028051153546292285,-0.03370297546421863,-0.03269413336313687,-0.01141133908325731,-0.019324481189828213
2005-11-30,0.0013324051557348504,0.0002227216697285872,0.0013643205903395295,-0.01015618795653439,0.01407229438496116,-0.0004756947867468053,0.018291715963330013,0.009841720844060209,0.013961738201354157,0.005181708580863198,0.012219493945512694,-0.0010865053597839402,0.0017663927908926347,0.03026122750951732,0.05072882909463283,0.02139765406478822,0.07966586846060153,0.013804002787072056,0.03962680840949506,0.07064606228231107,0.040086873488454966,0.02964177672941637,0.04548769353756388,0.04130939455498739,0.05689571345916433,0.034764014056549275
2005-12-30,0.0036472997420358144,0.0006491581726375539,0.006282640886139612,0.006646652939111597,-0.012071535704713199,0.02865906111861083,0.01993514167154986,0.012445134878778852,0.016855128566657385,0.011525142326741511,0.015257544587597094,0.0052549915556443505,0.005929421691887926,0.01892975870761293,0.04093765562419538,0.04330893928006163,0.05588190549445682,0.03195904901594537,0.08253471164470594,0.0583682421110201,-0.006359782906383615,0.0029162527999173626,-0.007795057975985009,0.007105824690183615,0.045286537000138294,-0.002876741436691921
2006-01-31,-0.00031455921703371637,-0.001710961144428813,-0.0031579543769355567,0.009399803236672222,-0.018464643033504147,0.015280548620730361,0.0363054987953515,0.030005508293140082,0.025145513617640836,0.018775511093774178,0.008759671075856623,-0.00243395402988944,0.012635045126857092,0.04143879476723433,0.0845171258885804,0.05818423276419016,0.10848108239911602,0.06212132642876367,0.04720635941650242,0.06912641329417779,0.014341417351827035,0.03562465941973825,0.08645751994312545,0.04817114864650218,0.09717235274766622,0.02326302789013579
2006-02-28,0.000840276099442816,-0.0024535565396621717,0.00011532760064825176,-0.006750760430484504,0.005342510522356569,-0.06580711792405458,-0.00300418936679403,0.0064458084164800145,0.0002657884616095174,0.0030257949825915897,0.019020537845778618,-0.006607532689458573,0.0031181618565474523,-0.0046925822909346104,-0.0215342140463729,-0.005416234315617108,-0.004390870762102539,-0.0023722242825463535,-0.01168603223660658,-0.0028469133412760694,-0.004793231965527833,0.0028998785104414893,-0.00595730124929994,-0.004405902956606256,-0.016123864119702458,-0.0004904728718631013
2006-03-31,-0.010183581813238751,-0.0026326326012391377,-0.013645671211900967,-0.013745924977262791,-0.0045473517923314555,0.018409216037601928,0.021627244287417025,0.020927244512733756,0.012777261590740219,0.009507255269460835,-0.022811701726451195,-0.02436520185127744,0.002417732012080176,0.01815585249889229,0.011306848033385775,0.029125704992718715,0.004976379106401474,0.03501305201733418,0.021389060297279938,0.014683902819015993,0.010932902907363706,0.00971417798509111,0.04468429574347277,0.020947753036706818,0.035522603098628425,0.008614318900169504
2006-04-28,-0.003746878938534204,-0.0006636746784365322,-0.005573202858874748,0.015168618891732377,-0.017008007725963004,0.06403831745278254,0.013839731312709436,0.012529727296601845,0.01340972384050243,0.007389732406024585,-0.00460507707615565,-0.003658577449662692,0.002665650261158614,0.026600550628996356,0.04490276559564088,0.04399847248640487,0.0674540042446985,0.047319313674317964,0.025327701461485663,0.06378881170803474,-0.0051202930263140045,0.0216512470757535,-0.003923170758188821,0.0032503794299423294,0.11749390787897696,0.009667776558483165
2006-05-31,0.0008769079311470307,-0.002532780568399673,-0.0050436476743513925,0.008921267445693548,-0.042780288424244084,0.005589304159322461,-0.027206713776397273,-0.00939671464675218,-0.023636702345017246,-0.001936725100404546,-0.02446655567190059,-0.0018414226907874642,-0.0046079218853584125,-0.038135709216229774,-0.030714319299201764,-0.04281046414615519,-0.10876579145039811,-0.03159160562024366,-0.06616896586520804,-0.07861400831522714,-0.03787226367374985,-0.029236085267269174,-0.060136925687057974,-0.037631849880072954,-0.018065527506063384,-0.032758038874840856
2006-06-30,-0.00758577754353551,-0.0021710772710532567,-0.0018411284514157078,-0.011906133966060994,0.0069251394357665585,-0.019497866482063086,-0.009310963865867272,-0.005120960620463744,-0.010220975747097683,0.0015590439398678324,-0.004018511741406772,-0.0003662405357003351,-0.007752460171556175,-0.0042541568010971975,-0.020086781759657724,-0.004027087514748229,-0.006405524582215327,-0.0007078309487786871,-0.01504920860129233,-0.007845595368784375,-0.007906591052431522,0.002435243321919467,0.0024684321069925463,-0.0028033848098429903,-0.049450735022488757,-0.0026053623639095136
2006-07-31,0.006584786355252836,0.003434473779865721,0.009462284653150466,0.005902223066995171,0.0007032015283836568,0.02804115516469019,-0.009479693762613928,-0.008429697176689621,-0.006269693957597466,0.00012029673300317789,0.02865784677124572,0.012636339304567201,0.006609653093993639,0.0021811467647419036,-0.0012710865102978364,0.005839158162377567,0.010055321483482205,0.01118567344825383,-0.009594344463427551,-0.0029053195836590273,-0.023105920592813023,0.02024363576944954,-0.036598348425118776,-0.025944815592165438,0.029877140603109975,0.0021088408014109383
2006-08-31,0.008869580666586385,0.0028717865278229393,0.01103722251429562,0.007283995489325568,-0.01318857395787898,-0.04030842151095082,0.006028929391020954,0.006278932919441038,0.0038589277982397086,0.002838934695280182,0.021753616615036497,0.01449473328870754,0.011909210154967598,0.021686062533234685,0.03576985668393795,0.023223716128140337,0.02120722366080141,0.027290059173035175,0.010735875977465836,0.03044558134614328,0.026928255582628458,0.012467751081868927,0.025336263868982245,0.021119359274080374,-0.019112060014327525,0.019521917065610905
2006-09-29,0.0020007420884686766,0.0007694130240649688,0.004417680486683784,-0.0044410000489649715,0.00045354987082713016,-0.06457847423071617,-0.00278631931503015,-0.0020363180581599583,-0.0036163238673174725,-0.0006663250734180171,0.0012280126476651443,-0.0018494097811525556,0.008787492361375326,0.007557359622098803,-0.03459739350657265,-0.0028205064448043604,0.003957900420411331,0.00419509623309966,-0.020762719857105316,0.030479150731859583,0.023112236742382386,0.015566433218083375,0.003959231455922696,0.013742212414165955,-0.05059619104671842,0.021403991139977485
2006-10-31,0.0010514506840444415,-5.138171819685233e-05,0.00271922267329483,0.005777921670140351,0.005863066637280756,0.043540061357181914,0.014734337811486364,0.019394332737536768,0.01235435456792744,0.008374342300494497,0.014657362050003897,-0.005495207738934749,0.010706192101507916,0.032807078514486276,0.04391465696868457,0.03499858963259661,0.043601308037088726,0.03899187416675254,0.013510924870358654,0.026428931411099255,0.031257687136031054,0.02883740210037189,0.05368180964196223,0.035482906987784224,0.009976975187602433,0.02869028872308088
2006-11-30,0.0021661705097610895,0.0009766517181211132,0.0074394533665083085,0.020192723310550997,-0.01506133779739105,0.050527381539843264,0.01583825270089867,0.01452825846804462,0.013668238768737018,0.009568257522651002,0.008511920664904249,0.008251096244226597,0.011800615551889049,0.020326391000105026,0.024306573345228788,0.02572239256204778,0.0701595590004136,0.031391548007662085,0.0029267922904796517,0.07266520623083084,0.01568263205395426,0.018666820168602882,0.02214340432641193,0.031818391301392746,0.06408751247664246,0.014854123640973382
2006-12-29,-0.0071846212749260285,-0.004264289867665472,-0.010115865587534079,-0.017568830287388204,-0.011576060204059546,-0.05024130160612872,0.009147479978890649,0.012187482629054003,0.013547492009827078,0.011797478986326881,0.0023377417009160517,-0.029267279685349257,0.006696422561697446,0.016018509468968656,-0.011326664734656156,0.027079833222743543,0.04071673384821617,0.027797976802381053,0.02053614775085144,0.038270392787257634,-0.0009263007708311122,0.018135925967057487,-0.0009639019029767937,-0.004425453276821201,-0.021750789107038315,0.009715132395737403
2007-01-31,-0.0065576218281448995,-0.002053012598348447,-0.004537009685399385,-0.013955161362585788,0.014085395428372838,-0.002021759512154553,0.007447803301500633,0.011616750029073808,0.008815553578864321,0.009542009006728414,-0.0071697720310019974,-0.0018192691050149534,0.0066170593250294285,0.007678520343080475,-0.007081678219513332,0.0026402135995262643,-0.014684908438880151,0.0017813178515109218,0.004332357471704906,-0.015524557295818586,0.021579247384766242,0.008661117723003153,0.012607660851444713,0.029663425947175748,0.021788172696875607,0.010996848676802173
2007-02-28,0.007582025723213315,0.00430856696590598,0.011643484469603615,0.016801946764270603,-0.007935007042794595,0.029898532859862215,0.0024935805991366244,0.006462407086793354,0.00442069295722991,0.003786144908020539,0.013389743356094774,0.018977154245340744,0.010152635591795578,-0.008980119964297706,0.0032663586566179514,0.004292446004045658,-0.00971223187824155,-0.007374591684088938,0.036450194694082505,-0.005504271058927035,-0.022573075021973588,-0.0193663567669643,-0.011711563667119562,-0.0021591610883042733,0.020947914619737107,-0.023335465922818432
2007-03-30,-0.004941785281784794,-0.0006146735624663613,-0.004451066778340396,-0.0021177552575570857,-0.014549886861063843,0.005266918634543316,0.005606687671765975,0.009097022948792999,0.007067738556608694,0.0030531507262037128,0.005264762966755487,-0.0014390701513218307,-0.0021590286391606206,0.01382375677225589,0.02287906268232409,0.021008706550994294,0.03519336724237876,0.031760048812150776,-0.017699732246190036,0.01823134248440983,0.0009421202369683801,0.010979493363315829,0.006223810513118488,0.0035367211366765794,-0.012788141815725074,0.006703358054412467
2007-04-30,-0.0017988699059265922,-0.0007772197298985262,0.0010959580985285822,0.0070063754147262625,-0.021074938999277038,0.0072548180182929745,0.014282862341935543,0.015574867510287804,0.012464424815169961,0.009894206001347827,0.004365300231644387,0.003513321350320231,0.008936428564276788,0.03981630810160297,0.056193615349875214,0.04013756012567371,0.04314837715936659,0.06029998532972236,-0.02375948880216705,0.04031314943652342,0.04278353586614858,0.032656105902814314,0.01366609028650334,0.03379096033672302,0.017788960963915468,0.03999897406762698
2007-05-31,-0.007799870500607153,-0.005218278274833565,-0.011801628098286776,-0.019815772332385295,-0.012333424194415632,-0.0029288901885360374,0.01815216906199546,0.017526206883381468,0.01724223559271132,0.010650300860960638,-0.008076045709720314,-0.020981138564791002,0.002891883065819778,0.023785768856259937,0.08112556872058363,0.01330100185527483,0.04431997602344273,0.013360608727916556,0.012095955528456326,0.05350315568088426,0.03175209295830106,0.03184597491790098,0.03673236435382954,0.03349210145781245,-0.030680477994867283,0.030671940452307034
2007-06-29,-0.006976012561519029,0.000377226940657005,-0.006945133057957076,-0.00842179798496212,-0.00701214360903657,-0.01795543838117808,0.004893776151585261,-0.003951425436938161,0.0012717624760423263,0.0016347412217923019,-0.022871034279743796,-0.006369262867126246,-0.020840917703585093,-0.011700213430843709,-0.005731528607877845,-0.0027651163931996514,0.042888327354234645,-0.004183715858055548,-0.006984763454689791,0.04621181914215611,-0.018914156918665825,-0.027352520655052004,-0.018615629157162528,-0.026532981713495718,-0.020413841689367884,-0.020600084128924445
2007-07-31,0.004260783850284389,0.005118596984976298,0.004533517418515709,0.016500266684229103,-0.021650169145665643,0.016943348106369882,-0.0021345408884649864,-0.012630861942882876,-0.001895031576253814,-0.009611747071844201,-0.012826160217176197,0.01989223816739205,-0.0352083577760276,-0.025954112402154728,-0.006365382324017066,-0.018535871256805225,0.04895424505872481,-0.025102274821950932,-0.005435007128992031,0.0681899498761942,-0.019310826077574728,-0.0500519064624525,-0.07220258152108916,-0.04103783998401578,0.018742738208358922,-0.03481271703317168
2007-08-31,-0.0021798199771112525,0.00546083790542129,0.007325057154079939,0.007381230220435464,-0.004917281093876458,-0.041241760569624364,-0.021605580640307598,-0.0219152480338326,-0.026765740780636316,-0.011812832416567498,0.0071850371982686845,0.008414182658776026,0.006214938974672846,-0.005690175152200716,-0.004866476683201393,-0.02055850066185827,-0.026182248258469265,-0.015972928030621225,-0.034307659066935225,-0.018281372829199616,0.01100296504523035,0.006273504368061511,0.017734421509778997,-0.0032217795251785475,0.008616648278759076,0.010058732391028613
2007-09-28,0.007846076168902538,0.003444415413967672,0.0040811647040452925,0.018938404103302053,-0.024113085718623917,0.07654056531838771,0.02825846749790717,0.011973419486114079,0.015284861092764945,0.009996661456568523,0.019204580098154844,0.005368424493905399,0.02093439260305585,0.04405034386773088,0.0942635853401046,0.04999465055191932,0.10693602988999551,0.04712133473773994,0.019563946396745413,0.11845281664073881,0.03838502058504489,0.030842658432442827,0.013659520150839821,0.029386008642036554,0.10090593258424652,0.03389338659692709
2007-10-31,0.0010803862183488278,0.0009016264008976371,0.005973587487960508,0.013289990614470337,-0.02897393018446537,0.03032719307751508,0.027919121914954603,0.019580676714495482,0.02764686847813569,0.017993248882339552,0.0208289350231754,0.010761116933468928,0.003045175267020417,0.027662340738225488,0.0905789462760409,0.03628172619079373,0.10851147970988029,0.04359254041060101,-0.00682562098156736,0.10373759383088221,0.031024882776687912,-0.002898320299310697,0.025681303481841056,0.013129092391736874,0.06853454419768479,0.012897431790192648
2007-11-30,0.00530742007898688,0.013466863061212697,0.014125652607171801,0.015253037523471846,-0.027912836583783407,-0.03521882014618061,-0.03275990542930329,-0.02909228589145929,-0.018533191603625654,-0.009177409868630249,-0.007562190531372193,0.04304307150053899,-0.02432113710877759,-0.044733417208144055,-0.11508332668756449,-0.036740957434016064,-0.07476450381871858,-0.0358659917664893,-0.022186468381863667,-0.08927773373182246,-0.040694531647661014,-0.05273108243569091,-0.07566335450335915,-0.05161357371330055,-0.020486503339906648,-0.04566393856912232
2007-12-31,0.0012603022305381906,-0.00029744519489516286,3.3506994631782305e-05,-0.0057565404869671655,0.018170033255846985,0.04354803370937543,0.0025060954576381356,-0.005456902298701993,0.0005626621325496295,0.0036612125339263724,0.003455041936509806,-0.007468948840733347,0.00015656695892829475,-0.015676390993088707,0.024332163684102737,-0.02528277393845746,0.0007517544881523452,-0.02029342024235603,-0.04235627881107562,-0.006691071819989958,-0.0063912352428623365,-0.012445841361010679,-0.003399263060217428,-0.005938979237204323,0.061228315967801095,-0.009713075509553137
2008-01-31,0.01507588526865522,0.013612888379898047,0.013019340461329243,0.02400001987780609,-0.012341645383832311,0.038457966861606296,-0.048517878295841865,-0.029061427818503183,-0.0321211485518863,-0.016698087567918574,0.004664452104555572,0.04322874736406046,-0.017365928858382618,-0.0801984377758993,-0.0676761928569849,-0.09615731089036661,-0.12857373083655155,-0.10811939649344127,-0.04948192644508809,-0.1423011808402056,-0.08175560263884685,-0.0438312556218623,-0.07197307482534299,-0.06893036706502387,0.10705242750829735,-0.0637601963052743
2008-02-29,-0.033789839557863965,0.009143103542685882,6.243253238813473e-05,0.01540194082513513,-0.00811473286293174,0.12151425126078808,0.011764386583174247,0.0027523512460625454,0.011081320425170293,-0.002247979920032117,-0.0030000701542038932,0.017464513856382924,-0.013198511484811992,-0.007113398922763081,0.06030501456264692,0.013001438384974362,0.07248835629163874,0.014731870259429236,0.00556264428344555,0.056757173352308454,-0.021186551573160184,-0.04322388026732027,-0.03839249449391435,-0.024201134672287683,0.050288739778427516,-0.03381135751532138
2008-03-31,0.021061913836805557,0.00041732515339920617,0.0012937702124071748,0.018281602529784502,-0.03429266021051447,-0.0655383132727757,-0.030545158072957435,-0.01625191905809331,-0.028054073564076965,-0.022047403033068624,-0.002531336410403151,0.004963803013467771,-0.007310551797606757,-0.011703176351685718,-0.05739536955285851,-0.012639893253055479,-0.05503836755597469,0.002043278949285021,-0.04267913416090319,-0.06334380167581577,-0.008206609926681652,-0.009637623358247027,0.002070837313501661,-0.016595507988251712,-0.06064565270042699,-0.006436132217588764
2008-04-30,0.0027806578520619407,-0.010013970362831914,-0.003252221809709299,-0.0202501752850599,8.147266273983433e-05,0.03447341838383444,0.023290961133563215,0.008838071518930901,0.008574866749003762,0.012693504084161367,0.008954248030059286,-0.03447574741571502,0.04049458196143263,0.051395623202338925,0.0693712696428681,0.05311550394408604,0.07999050195766144,0.044091890220554486,0.0714932947779654,0.08022175747201254,0.05133758354560447,0.047583344941934946,0.04070812376692423,0.0664135332010638,-0.04407883205327001,0.04754088911324539
2008-05-30,0.004080860766402017,-0.004099989659013925,-0.007913516848259694,-0.011638216855065275,0.003285815085456223,0.026759392895158163,0.023238584812529606,0.014603781570054153,0.017881714754031997,0.012135291104247159,0.0006472836949356076,0.0065366341666861505,0.0037029424826677815,0.014668046276759661,0.07516041995841682,0.009157217937378892,0.017972881167606758,0.0038417911867429932,0.024589069819300535,-0.03389943723663402,0.036072922616687375,-0.00216695546944079,0.04535623441595216,0.044735898551620856,0.009618282224073793,0.012372083019967617
