window_end,factor,beta,t,portfolio
2011-07-29,Global AGG,1.230090636867683,1.4644311592624215,Asset 2
2011-07-29,US Tbill 1-3yr,-4.902201884302791,-1.1932319057246452,Asset 2
2011-07-29,US Muni,-1.0482548934801916,-1.30252085379916,Asset 2
2011-07-29,Gold,-0.33623283417425864,-2.6667254389262696,Asset 2
2011-08-31,HF FOF Div,0.352513619585116,0.4736303442494704,Asset 2
2011-08-31,MSCI Canada,0.4511334995230611,2.4471264619802215,Asset 2
2011-08-31,EM Bond,-0.4598120484259583,-0.8938799715207032,Asset 2
2011-08-31,High Yield,0.5281612937024761,1.4828215975941188,Asset 2
2011-08-31,MSCI Japan,-0.1047220488885339,-0.5253947978512902,Asset 2
2011-08-31,Commodities,-0.007443819241405306,-0.02521949070477651,Asset 2
2011-08-31,US Dollar,0.5233434748260278,0.9690841502252345,Asset 2
2011-08-31,TIPs,0.6715547966358032,1.5938790121117787,Asset 2
2011-08-31,Global AGG,1.2231192762503365,1.4519968396611658,Asset 2
2011-08-31,US Tbill 1-3yr,-5.189903600815779,-1.2721063036632034,Asset 2
2011-08-31,US Muni,-0.9347782839457739,-1.261765982126005,Asset 2
2011-08-31,Gold,-0.32614807659972905,-2.461061261785579,Asset 2
2011-09-30,HF FOF Div,0.7127362227530722,0.8203932341758625,Asset 2
2011-09-30,MSCI Canada,0.40637862254154566,2.149782574898938,Asset 2
2011-09-30,EM Bond,-0.3782305290343186,-0.7882733764450877,Asset 2
2011-09-30,High Yield,0.42755387899229835,1.1407232344736045,Asset 2
2011-09-30,MSCI Japan,-0.08399009928469472,-0.4228885963838536,Asset 2
2011-09-30,Commodities,0.04265919292842801,0.1532660782398633,Asset 2
2011-09-30,US Dollar,0.6058476621831399,1.1257419639977122,Asset 2
2011-09-30,TIPs,0.6939482094481833,1.8576390939245604,Asset 2
2011-09-30,Global AGG,1.2363101978633357,1.5889064619977584,Asset 2
2011-09-30,US Tbill 1-3yr,-5.127518146661158,-1.4897560154134764,Asset 2
2011-09-30,US Muni,-0.6095670214845161,-0.7259651784620341,Asset 2
2011-09-30,Gold,-0.3803461330062978,-2.5459459516407636,Asset 2
2011-10-31,HF FOF Div,0.7757093704784214,0.8684164892741204,Asset 2
2011-10-31,MSCI Canada,0.3966737045728892,2.0393598088111005,Asset 2
2011-10-31,EM Bond,-0.08037733390991385,-0.12906030761139067,Asset 2
2011-10-31,High Yield,0.4511976922450033,1.2034677218719303,Asset 2
2011-10-31,MSCI Japan,-0.1034957704441292,-0.5271952760800113,Asset 2
2011-10-31,Commodities,0.05377662884109342,0.1910686995604959,Asset 2
2011-10-31,US Dollar,0.7734586904828064,1.4880523266887014,Asset 2
2011-10-31,TIPs,0.8156561757376046,1.9630379330964745,Asset 2
2011-10-31,Global AGG,1.1152565548081876,1.356489587490847,Asset 2
2011-10-31,US Tbill 1-3yr,-5.852366269414844,-1.6294253103286185,Asset 2
2011-10-31,US Muni,-0.9306139361072829,-1.1560781292262368,Asset 2
2011-10-31,Gold,-0.3419098744484095,-2.245960834263417,Asset 2
2011-11-30,HF FOF Div,0.8037024248414063,0.8892912814753572,Asset 2
2011-11-30,MSCI Canada,0.40343138617901303,2.0681429119935997,Asset 2
2011-11-30,EM Bond,0.08469956267077967,0.11784578331103579,Asset 2
2011-11-30,High Yield,0.3204054605941849,0.6955772395483225,Asset 2
2011-11-30,MSCI Japan,-0.07217161755961478,-0.34848776424783656,Asset 2
2011-11-30,Commodities,0.04708187101429006,0.16576612605578747,Asset 2
2011-11-30,US Dollar,0.7615834308225651,1.4729361255444087,Asset 2
2011-11-30,TIPs,0.8387030824849598,2.0267444876225884,Asset 2
2011-11-30,Global AGG,0.9711743517372639,1.1759955301106944,Asset 2
2011-11-30,US Tbill 1-3yr,-5.606558964629496,-1.5430004810516638,Asset 2
2011-11-30,US Muni,-0.928763469170738,-1.1540985401952804,Asset 2
2011-11-30,Gold,-0.3343292814634768,-2.166535085702033,Asset 2
2011-12-30,HF FOF Div,1.0660154907521115,1.0659522429532522,Asset 2
2011-12-30,MSCI Canada,0.45966756778589885,2.205922633136458,Asset 2
2011-12-30,EM Bond,0.14104209932258469,0.19146472343008647,Asset 2
2011-12-30,High Yield,0.19362945662009035,0.4000076358443173,Asset 2
2011-12-30,MSCI Japan,-0.09877635108738406,-0.4450707824135824,Asset 2
2011-12-30,Commodities,0.03813531223650298,0.12939652558469447,Asset 2
2011-12-30,US Dollar,0.5830180999969626,1.123109580911893,Asset 2
2011-12-30,TIPs,0.8692251830261256,2.031740897593923,Asset 2
2011-12-30,Global AGG,0.58240657091337,0.6740711078013332,Asset 2
2011-12-30,US Tbill 1-3yr,-4.443080345934017,-1.147362061735035,Asset 2
2011-12-30,US Muni,-1.1161220832188643,-1.3893529031706668,Asset 2
2011-12-30,Gold,-0.3116252111276219,-1.8411820872525644,Asset 2
2012-01-31,HF FOF Div,1.2690830783064007,1.239337732048053,Asset 2
2012-01-31,MSCI Canada,0.4131941330781742,1.8695792760949799,Asset 2
2012-01-31,EM Bond,0.08217017733920084,0.10859037530075631,Asset 2
2012-01-31,High Yield,0.2808577045861138,0.530460936569114,Asset 2
2012-01-31,MSCI Japan,-0.08523978952897135,-0.37609288942632063,Asset 2
2012-01-31,Commodities,0.034163629293544884,0.11256094609938833,Asset 2
2012-01-31,US Dollar,0.707250106861795,1.3875038012413057,Asset 2
2012-01-31,TIPs,0.9833143632751592,2.2480962059046483,Asset 2
2012-01-31,Global AGG,0.5619334461810602,0.6138887806273081,Asset 2
2012-01-31,US Tbill 1-3yr,-5.410916841595848,-1.4169709106601813,Asset 2
2012-01-31,US Muni,-0.8719494808931103,-0.9274794349004324,Asset 2
2012-01-31,Gold,-0.2623152086205727,-1.577260796035706,Asset 2
2012-02-29,HF FOF Div,1.1100509552683637,1.0004292093687701,Asset 2
2012-02-29,MSCI Canada,0.3909452022538375,1.7852105468435995,Asset 2
2012-02-29,EM Bond,0.2351214416895033,0.3420578256127097,Asset 2
2012-02-29,High Yield,0.185387296185803,0.3763157484190414,Asset 2
2012-02-29,MSCI Japan,0.02757849396614975,0.11075879155091604,Asset 2
2012-02-29,Commodities,0.10073283384817205,0.32232015380802587,Asset 2
2012-02-29,US Dollar,0.6023998828275854,1.1525813728619514,Asset 2
2012-02-29,TIPs,1.1027054045003082,2.2924470816309976,Asset 2
2012-02-29,Global AGG,0.30019390606243496,0.3341551496204138,Asset 2
2012-02-29,US Tbill 1-3yr,-5.27519206143137,-1.382177766343711,Asset 2
2012-02-29,US Muni,-0.7295119409411986,-0.7554123550569155,Asset 2
2012-02-29,Gold,-0.28187643168572313,-1.7009991533176303,Asset 2
2012-03-30,HF FOF Div,1.2904832986576833,1.1339352881117062,Asset 2
2012-03-30,MSCI Canada,0.42712677906522123,1.5842497672598088,Asset 2
2012-03-30,EM Bond,0.38531264584392794,0.5417027882151831,Asset 2
2012-03-30,High Yield,0.07055890171094284,0.13302564624492455,Asset 2
2012-03-30,MSCI Japan,0.02268890894717851,0.08843306387704859,Asset 2
2012-03-30,Commodities,-0.013277529341866837,-0.04348551164166395,Asset 2
2012-03-30,US Dollar,0.7080896790771867,1.2846807648601308,Asset 2
2012-03-30,TIPs,1.1016314974170598,1.4868388857826575,Asset 2
2012-03-30,Global AGG,0.4744490494557074,0.517255155498112,Asset 2
2012-03-30,US Tbill 1-3yr,-5.652296049394535,-1.4399577790227835,Asset 2
2012-03-30,US Muni,-1.1551288251088225,-1.1669775413165726,Asset 2
2012-03-30,Gold,-0.27586986048257556,-1.2978606808853126,Asset 2
2012-04-30,HF FOF Div,2.324778650880074,1.6465179829404897,Asset 2
2012-04-30,MSCI Canada,0.3888905044734378,1.4848587521884486,Asset 2
2012-04-30,EM Bond,0.4952622171836392,0.6955623755631655,Asset 2
2012-04-30,High Yield,-0.38267293380789585,-0.5710488075099593,Asset 2
2012-04-30,MSCI Japan,-0.03722613933645917,-0.14096181018631407,Asset 2
2012-04-30,Commodities,0.02769907964934619,0.09119130461552058,Asset 2
2012-04-30,US Dollar,0.8014804777623677,1.4429252699973472,Asset 2
2012-04-30,TIPs,1.127299338078323,1.5395795650150226,Asset 2
2012-04-30,Global AGG,0.4797444300897504,0.5281386031196272,Asset 2
2012-04-30,US Tbill 1-3yr,-5.047962925744559,-1.2940466305108063,Asset 2
2012-04-30,US Muni,-1.2324472244033897,-1.2518746352040564,Asset 2
2012-04-30,Gold,-0.3161313624215864,-1.450174261526796,Asset 2
2012-05-31,HF FOF Div,0.4513456670469866,0.35784824439319,Asset 2
2012-05-31,MSCI Canada,0.5610415096899424,2.4534796269589596,Asset 2
2012-05-31,EM Bond,0.0674626101395994,0.11150007681459162,Asset 2
2012-05-31,High Yield,0.14862544985222928,0.2511589835689284,Asset 2
2012-05-31,MSCI Japan,0.2289744084599939,1.1078709944056615,Asset 2
2012-05-31,Commodities,-0.006011775115389258,-0.023532667611228335,Asset 2
2012-05-31,US Dollar,0.14486463769629018,0.29036502367735434,Asset 2
2012-05-31,TIPs,0.6304418054373143,1.0277107625507782,Asset 2
2012-05-31,Global AGG,0.45546081210129463,0.6073161577596177,Asset 2
2012-05-31,US Tbill 1-3yr,-3.7320707559634014,-1.1471928741182449,Asset 2
2012-05-31,US Muni,-1.21075197996258,-1.455056043127919,Asset 2
2012-05-31,Gold,-0.14857609784560885,-0.8090785148099583,Asset 2
2012-06-29,HF FOF Div,0.8483555493613913,0.7093213024324646,Asset 2
2012-06-29,MSCI Canada,0.6906057363200336,2.9123857562245896,Asset 2
2012-06-29,EM Bond,0.09668019419883825,0.16922894149135606,Asset 2
2012-06-29,High Yield,-0.150815838284364,-0.24340817983695268,Asset 2
2012-06-29,MSCI Japan,0.18700447061126077,0.9970335289176784,Asset 2
2012-06-29,Commodities,0.021141111412319603,0.08629155948631073,Asset 2
2012-06-29,US Dollar,0.30202005706135676,0.6035117339996277,Asset 2
2012-06-29,TIPs,0.9403154467617245,1.4466052328736825,Asset 2
2012-06-29,Global AGG,0.2429107115713498,0.32355635375275704,Asset 2
2012-06-29,US Tbill 1-3yr,-2.446465190989197,-0.7536484193424716,Asset 2
2012-06-29,US Muni,-1.1325804889280973,-1.3995388767786912,Asset 2
2012-06-29,Gold,-0.24265785996466058,-1.2670685247128386,Asset 2
2012-07-31,HF FOF Div,0.5648392648773143,0.5011333907110613,Asset 2
2012-07-31,MSCI Canada,0.7018773778676413,2.887982607509346,Asset 2
2012-07-31,EM Bond,-0.03998187255230457,-0.07342962253291864,Asset 2
2012-07-31,High Yield,-0.0053101379250044805,-0.008763271533572542,Asset 2
2012-07-31,MSCI Japan,0.20730547816056066,1.1250192896599982,Asset 2
2012-07-31,Commodities,-0.02710604006337063,-0.11870733620279263,Asset 2
2012-07-31,US Dollar,0.21822870559833707,0.4605603164692888,Asset 2
2012-07-31,TIPs,0.8456082232765433,1.3488196976725815,Asset 2
2012-07-31,Global AGG,0.36117662360638975,0.49956156841557947,Asset 2
2012-07-31,US Tbill 1-3yr,-2.7848096002010294,-0.8729897735887476,Asset 2
2012-07-31,US Muni,-1.179471407284807,-1.4478776477149722,Asset 2
2012-07-31,Gold,-0.2008891966659274,-1.1574039584271791,Asset 2
2012-08-31,HF FOF Div,0.32853413139242477,0.2869858974348632,Asset 2
2012-08-31,MSCI Canada,0.7875411420692187,3.0837766301556515,Asset 2
2012-08-31,EM Bond,-0.0870166513889416,-0.1613092851861779,Asset 2
2012-08-31,High Yield,-0.0017227521709673999,-0.002877281138975095,Asset 2
2012-08-31,MSCI Japan,0.1769862930333601,0.9838472271448363,Asset 2
2012-08-31,Commodities,-0.04672981889913377,-0.21309598073049632,Asset 2
2012-08-31,US Dollar,0.2612558202182295,0.5535393736907922,Asset 2
2012-08-31,TIPs,0.9989166723109802,1.5272385568581561,Asset 2
2012-08-31,Global AGG,0.40496711878679437,0.5788868649464879,Asset 2
2012-08-31,US Tbill 1-3yr,-3.5236659139871254,-1.108259461118572,Asset 2
2012-08-31,US Muni,-1.326785032803709,-1.6501685994633055,Asset 2
2012-08-31,Gold,-0.2024278010144017,-1.1930633844809782,Asset 2
2012-09-28,HF FOF Div,0.3676768840140453,0.31940379033503064,Asset 2
2012-09-28,MSCI Canada,0.8122801642831554,3.1108158492788456,Asset 2
2012-09-28,EM Bond,-0.0622168661011633,-0.11482962815242345,Asset 2
2012-09-28,High Yield,-0.11767209841140998,-0.18064362421793578,Asset 2
2012-09-28,MSCI Japan,0.1833400670033715,0.9789049204844912,Asset 2
2012-09-28,Commodities,-0.014084163730200723,-0.0624007335946327,Asset 2
2012-09-28,US Dollar,0.3592307068167616,0.7795153803632955,Asset 2
2012-09-28,TIPs,1.1353325362357363,1.6577878583286068,Asset 2
2012-09-28,Global AGG,0.3561854521031377,0.5076730239835832,Asset 2
2012-09-28,US Tbill 1-3yr,-3.2236862158993356,-1.013735283589144,Asset 2
2012-09-28,US Muni,-1.447770278098106,-1.709250155540153,Asset 2
2012-09-28,Gold,-0.2427060130610905,-1.3652397154798606,Asset 2
2012-10-31,HF FOF Div,0.36198359112647843,0.2728170203588363,Asset 2
2012-10-31,MSCI Canada,0.7375999266681753,2.3122666919949206,Asset 2
2012-10-31,EM Bond,-0.1522199768263617,-0.24478220629757683,Asset 2
2012-10-31,High Yield,-0.0754509056778935,-0.09568356584486072,Asset 2
2012-10-31,MSCI Japan,0.24922120023961417,1.1758294482330585,Asset 2
2012-10-31,Commodities,0.10484163646618594,0.411571648931141,Asset 2
2012-10-31,US Dollar,0.3256997755417363,0.5997929870558182,Asset 2
2012-10-31,TIPs,0.9799562316211972,1.2459723156900708,Asset 2
2012-10-31,Global AGG,0.15084161451687633,0.19001399100199473,Asset 2
2012-10-31,US Tbill 1-3yr,-2.1983381658383627,-0.6119402072476848,Asset 2
2012-10-31,US Muni,-0.9659453942503611,-0.9866897550744378,Asset 2
2012-10-31,Gold,-0.2189919804978808,-1.0356860231884495,Asset 2
2012-11-30,HF FOF Div,0.3732246093327917,0.2896105699750928,Asset 2
2012-11-30,MSCI Canada,0.6778966334324199,2.005012373404475,Asset 2
2012-11-30,EM Bond,-0.08264778691610261,-0.13330948577173712,Asset 2
2012-11-30,High Yield,-0.0655377103649472,-0.08479170181321875,Asset 2
2012-11-30,MSCI Japan,0.2641153141867781,1.2486042871498801,Asset 2
2012-11-30,Commodities,0.1272767441236937,0.4967952606009104,Asset 2
2012-11-30,US Dollar,0.3095976398743376,0.5781135288504358,Asset 2
2012-11-30,TIPs,0.9575089441914967,1.2218532233912625,Asset 2
2012-11-30,Global AGG,0.12131793826704905,0.15433787505145913,Asset 2
2012-11-30,US Tbill 1-3yr,-2.64032016001659,-0.7152040406147249,Asset 2
2012-11-30,US Muni,-0.9578564065606073,-0.9993158674720137,Asset 2
2012-11-30,Gold,-0.21849297737145024,-1.0447441446250634,Asset 2
2012-12-31,HF FOF Div,0.23196442429437147,0.18169751811807788,Asset 2
2012-12-31,MSCI Canada,0.7956104671636729,2.0533356370940385,Asset 2
2012-12-31,EM Bond,-0.13935176302360855,-0.22589530583042056,Asset 2
2012-12-31,High Yield,-0.26412250268635623,-0.2928751670538415,Asset 2
2012-12-31,MSCI Japan,0.2709070539616816,1.2646222746786586,Asset 2
2012-12-31,Commodities,0.1202260973081426,0.4420936829347873,Asset 2
2012-12-31,US Dollar,0.4080180847589824,0.7406387646915704,Asset 2
2012-12-31,TIPs,1.2085553406193739,1.4665629485968714,Asset 2
2012-12-31,Global AGG,0.2944073630500883,0.34158746261403533,Asset 2
2012-12-31,US Tbill 1-3yr,-2.0139437254609796,-0.49147090189933856,Asset 2
2012-12-31,US Muni,-1.06559307808928,-0.9929498047572225,Asset 2
2012-12-31,Gold,-0.2627771302204227,-1.1930244973616106,Asset 2
2013-01-31,HF FOF Div,0.345140016864772,0.2940588707276766,Asset 2
2013-01-31,MSCI Canada,0.7643558624635126,2.1084213942177,Asset 2
2013-01-31,EM Bond,-0.1066651082808453,-0.18351842856122602,Asset 2
2013-01-31,High Yield,-0.13824325377209626,-0.15995019056220056,Asset 2
2013-01-31,MSCI Japan,0.3309921207067493,1.5946313897242288,Asset 2
2013-01-31,Commodities,0.006120672617393862,0.023247121560978194,Asset 2
2013-01-31,US Dollar,0.3812425407506285,0.7226318976544125,Asset 2
2013-01-31,TIPs,1.0815346451618222,1.3939131541734189,Asset 2
2013-01-31,Global AGG,0.24869549481631956,0.30473653612408125,Asset 2
2013-01-31,US Tbill 1-3yr,1.882079669150387,0.39603913382733547,Asset 2
2013-01-31,US Muni,-1.3631144736093515,-1.3713022083904784,Asset 2
2013-01-31,Gold,-0.23918008479123382,-1.1317505516453514,Asset 2
2013-02-28,HF FOF Div,0.22422194986589536,0.19487948892599052,Asset 2
2013-02-28,MSCI Canada,0.6762885167267423,1.8793975752203247,Asset 2
2013-02-28,EM Bond,-0.14466063829770182,-0.25249619879666846,Asset 2
2013-02-28,High Yield,0.03620349249775502,0.04288564572969604,Asset 2
2013-02-28,MSCI Japan,0.32910514435633703,1.6136840315909868,Asset 2
2013-02-28,Commodities,0.020905237141968833,0.08074742959194021,Asset 2
2013-02-28,US Dollar,0.24786178281146723,0.46662002696310034,Asset 2
2013-02-28,TIPs,1.137305156613072,1.4901071861883983,Asset 2
2013-02-28,Global AGG,0.25614978843887376,0.31801430947146686,Asset 2
2013-02-28,US Tbill 1-3yr,0.6289454100235172,0.13206207965013103,Asset 2
2013-02-28,US Muni,-1.4336931465664944,-1.4511359256213492,Asset 2
2013-02-28,Gold,-0.20682714996883592,-1.0264260393835731,Asset 2
2013-03-29,HF FOF Div,0.21695497796915295,0.1864527363919374,Asset 2
2013-03-29,MSCI Canada,0.6878429786517551,1.8267048283166372,Asset 2
2013-03-29,EM Bond,-0.11248407700730619,-0.18926645626623062,Asset 2
2013-03-29,High Yield,0.03239281247717328,0.03794204213306368,Asset 2
2013-03-29,MSCI Japan,0.3201531538432675,1.5719742568368058,Asset 2
2013-03-29,Commodities,0.007284135560638867,0.02566989961178454,Asset 2
2013-03-29,US Dollar,0.21096809689097015,0.4087230296933064,Asset 2
2013-03-29,TIPs,1.128562614702312,1.4725313421242212,Asset 2
2013-03-29,Global AGG,0.2297825631478835,0.28586590259066197,Asset 2
2013-03-29,US Tbill 1-3yr,0.5817787596342054,0.1217160495817702,Asset 2
2013-03-29,US Muni,-1.426930145795035,-1.4227217808871468,Asset 2
2013-03-29,Gold,-0.2068027788527639,-1.0240791288847628,Asset 2
2013-04-30,HF FOF Div,0.06962305622324153,0.0607268665959239,Asset 2
2013-04-30,MSCI Canada,0.6860883168098133,1.8114968885482088,Asset 2
2013-04-30,EM Bond,-0.24181545346847655,-0.42154741536891144,Asset 2
2013-04-30,High Yield,0.2053403813773071,0.24383712356721693,Asset 2
2013-04-30,MSCI Japan,0.2880165313731414,1.4587671858003504,Asset 2
2013-04-30,Commodities,0.044518213498418634,0.1568034169588991,Asset 2
2013-04-30,US Dollar,0.18205545348031982,0.35206853300430163,Asset 2
2013-04-30,TIPs,1.1563597841108393,1.4652075159633704,Asset 2
2013-04-30,Global AGG,0.08537156216588392,0.10032037227269694,Asset 2
2013-04-30,US Tbill 1-3yr,0.5633596705442226,0.11673221054854033,Asset 2
2013-04-30,US Muni,-1.3527506289771354,-1.3365708701551446,Asset 2
2013-04-30,Gold,-0.17871220711286034,-0.8989297249138452,Asset 2
2013-05-31,HF FOF Div,0.44114341624980313,0.3624712609530509,Asset 2
2013-05-31,MSCI Canada,0.61541998402927,1.4277027209233033,Asset 2
2013-05-31,EM Bond,-0.3955173941030686,-0.6507239299508013,Asset 2
2013-05-31,High Yield,0.420966483548518,0.4536949368910406,Asset 2
2013-05-31,MSCI Japan,0.1440702151909084,0.7242698189956153,Asset 2
2013-05-31,Commodities,0.009470121027814872,0.030038340898958717,Asset 2
2013-05-31,US Dollar,0.16433574381384888,0.2662080954408435,Asset 2
2013-05-31,TIPs,0.3345659338462036,0.4792199353454373,Asset 2
2013-05-31,Global AGG,0.15154728527372988,0.16671034072085905,Asset 2
2013-05-31,US Tbill 1-3yr,2.820198701030949,0.466617348427074,Asset 2
2013-05-31,US Muni,-1.164545249838937,-1.0638763383627403,Asset 2
2013-05-31,Gold,-0.11993188937500536,-0.5710194135887322,Asset 2
2013-06-28,HF FOF Div,0.3033222105629275,0.2715045182609956,Asset 2
2013-06-28,MSCI Canada,0.3937030440415124,0.9061024930087085,Asset 2
2013-06-28,EM Bond,-0.2865547226980822,-0.5216998921839784,Asset 2
2013-06-28,High Yield,0.8763704000196479,0.9419477592028197,Asset 2
2013-06-28,MSCI Japan,0.13872831624416845,0.757105649319369,Asset 2
2013-06-28,Commodities,0.06172639805254053,0.20442863662662727,Asset 2
2013-06-28,US Dollar,0.30360268955590947,0.5361260637949068,Asset 2
2013-06-28,TIPs,0.21288476114604335,0.3352253730860295,Asset 2
2013-06-28,Global AGG,0.0033537550247995647,0.00404614165610454,Asset 2
2013-06-28,US Tbill 1-3yr,4.982694222604421,0.8417500793933834,Asset 2
2013-06-28,US Muni,-1.3547695536980235,-1.2958303728159895,Asset 2
2013-06-28,Gold,-0.02437401559269505,-0.11670992287387479,Asset 2
2013-07-31,HF FOF Div,0.4102721864110949,0.37073620140535674,Asset 2
2013-07-31,MSCI Canada,0.2318825121558278,0.5457457058985017,Asset 2
2013-07-31,EM Bond,-0.2527911780462066,-0.4650071138494162,Asset 2
2013-07-31,High Yield,1.0557693529782757,1.1507306139941487,Asset 2
2013-07-31,MSCI Japan,0.14858564687387815,0.8397892521312784,Asset 2
2013-07-31,Commodities,0.07423892977070191,0.2726379876145085,Asset 2
2013-07-31,US Dollar,0.2789170559408117,0.5457768369910978,Asset 2
2013-07-31,TIPs,0.21312772927118784,0.3404189688551227,Asset 2
2013-07-31,Global AGG,-0.19795852124186217,-0.2511651583733498,Asset 2
2013-07-31,US Tbill 1-3yr,3.8460433235786335,0.6776995436215212,Asset 2
2013-07-31,US Muni,-1.4356236180080508,-1.4251462273934052,Asset 2
2013-07-31,Gold,0.060341439358076863,0.26337211446895575,Asset 2
2013-08-30,HF FOF Div,0.8748225386942767,0.8660405952919221,Asset 2
2013-08-30,MSCI Canada,0.08857401088572318,0.22492994583509726,Asset 2
2013-08-30,EM Bond,-0.027244085040017775,-0.05413883995652369,Asset 2
2013-08-30,High Yield,1.0819995787776373,1.3561348247283502,Asset 2
2013-08-30,MSCI Japan,0.11199338449380156,0.6652325659282038,Asset 2
2013-08-30,Commodities,-0.025429605085192236,-0.10184104170371236,Asset 2
2013-08-30,US Dollar,0.19644527511261,0.4169926863893397,Asset 2
2013-08-30,TIPs,-0.1303068713766633,-0.20627517203214416,Asset 2
2013-08-30,Global AGG,-0.08067279317890962,-0.10732900743595299,Asset 2
2013-08-30,US Tbill 1-3yr,3.1449993785097723,0.5981815501901071,Asset 2
2013-08-30,US Muni,-1.1215206264028306,-1.1498874198396793,Asset 2
2013-08-30,Gold,0.15899595102985795,0.7305607193235324,Asset 2
2013-09-30,HF FOF Div,0.8498739420986181,0.9114515981680329,Asset 2
2013-09-30,MSCI Canada,-0.04667430864816338,-0.14004143542795125,Asset 2
2013-09-30,EM Bond,0.158217006665324,0.33207815457556394,Asset 2
2013-09-30,High Yield,1.236499317219894,1.8818217797629668,Asset 2
2013-09-30,MSCI Japan,0.13013878067066062,0.8360069425869687,Asset 2
2013-09-30,Commodities,-0.07222429346931651,-0.31555723054603474,Asset 2
2013-09-30,US Dollar,0.11282330324478783,0.257099566728576,Asset 2
2013-09-30,TIPs,-0.5619913895093177,-0.9045884218756818,Asset 2
2013-09-30,Global AGG,-0.22868736750439098,-0.32858581387119284,Asset 2
2013-09-30,US Tbill 1-3yr,2.455132786966038,0.5075968885291828,Asset 2
2013-09-30,US Muni,-0.4906079107414272,-0.5112009852822343,Asset 2
2013-09-30,Gold,0.24066558693936502,1.2731599693338687,Asset 2
2013-10-31,HF FOF Div,0.8789096828698457,0.9909352338123676,Asset 2
2013-10-31,MSCI Canada,-0.05644189075724848,-0.1743071200574819,Asset 2
2013-10-31,EM Bond,0.23890450989377854,0.5216884815163358,Asset 2
2013-10-31,High Yield,1.2577809432438387,1.9700345622796183,Asset 2
2013-10-31,MSCI Japan,0.09978571662496392,0.670096922686784,Asset 2
2013-10-31,Commodities,-0.14320901684795034,-0.6560452024726579,Asset 2
2013-10-31,US Dollar,0.32926939478134415,0.7090665723240961,Asset 2
2013-10-31,TIPs,-0.8584077264666027,-1.3428804865243156,Asset 2
2013-10-31,Global AGG,-0.02080280419332553,-0.029969954192284817,Asset 2
2013-10-31,US Tbill 1-3yr,1.2444566981088414,0.26003344801235134,Asset 2
2013-10-31,US Muni,-0.17169231619898614,-0.17757867241293815,Asset 2
2013-10-31,Gold,0.2877550535296558,1.5445751876764067,Asset 2
2013-11-29,HF FOF Div,0.7735745714350787,0.8824681500225081,Asset 2
2013-11-29,MSCI Canada,0.040585692011207604,0.1239341231028244,Asset 2
2013-11-29,EM Bond,0.13300493221293802,0.29682311233773856,Asset 2
2013-11-29,High Yield,1.1947153023371686,1.9048376473006343,Asset 2
2013-11-29,MSCI Japan,0.15744443583223286,1.0090206808529174,Asset 2
2013-11-29,Commodities,-0.09063365330328443,-0.41876792675274255,Asset 2
2013-11-29,US Dollar,0.26579692568914154,0.5766449967805813,Asset 2
2013-11-29,TIPs,-0.6206792380787696,-0.9401073525337753,Asset 2
2013-11-29,Global AGG,-0.6316462476346579,-0.7349514763261462,Asset 2
2013-11-29,US Tbill 1-3yr,2.985347083358766,0.6389546634403154,Asset 2
2013-11-29,US Muni,-0.28996537882308265,-0.30403715950954513,Asset 2
2013-11-29,Gold,0.2676034316072609,1.4737555907889361,Asset 2
2013-12-31,HF FOF Div,0.9848009351525461,1.1825100538289157,Asset 2
2013-12-31,MSCI Canada,0.038864691305053135,0.11809662640307245,Asset 2
2013-12-31,EM Bond,0.15803893554463608,0.35707582416887595,Asset 2
2013-12-31,High Yield,1.0346166396975576,1.5694946993824659,Asset 2
2013-12-31,MSCI Japan,0.1358130040486987,0.8874721226401149,Asset 2
2013-12-31,Commodities,-0.055677128055180304,-0.2407915049405236,Asset 2
2013-12-31,US Dollar,0.38897552222963444,0.7387043458295078,Asset 2
2013-12-31,TIPs,-0.6483187428789843,-0.9872369556305367,Asset 2
2013-12-31,Global AGG,-0.38988588389268997,-0.39730092339433354,Asset 2
2013-12-31,US Tbill 1-3yr,1.7839057034644275,0.36363729265455474,Asset 2
2013-12-31,US Muni,-0.32557166592578873,-0.33558504143579815,Asset 2
2013-12-31,Gold,0.2433461735925153,1.2791071357215986,Asset 2
2006-12-29,HF FOF Div,0.4991054157435368,0.32319277104488064,Asset 3
2006-12-29,MSCI Canada,0.32164580694078065,0.8028568305880394,Asset 3
2006-12-29,EM Bond,-1.0348315949970426,-0.9399753845627484,Asset 3
2006-12-29,High Yield,-0.6403572151334591,-0.41372606072533286,Asset 3
2006-12-29,MSCI Japan,-0.16058967619452308,-0.4303956976578814,Asset 3
2006-12-29,Commodities,0.2890666660495287,0.9485264717513602,Asset 3
2006-12-29,US Dollar,-0.09675276985896095,-0.12691893258603448,Asset 3
2006-12-29,TIPs,-2.1308765290108767,-1.0715837275520517,Asset 3
2006-12-29,Global AGG,0.8243102700774326,0.55442340478927,Asset 3
2006-12-29,US Tbill 1-3yr,3.235582836412449,0.4487319764695392,Asset 3
2006-12-29,US Muni,3.3834792113289924,0.9716856628321787,Asset 3
2006-12-29,Gold,0.5351623300923962,1.6185375924161942,Asset 3
2007-01-31,HF FOF Div,-0.16119369056605487,-0.10192288352124243,Asset 3
2007-01-31,MSCI Canada,0.46208614162239714,1.1352954411006444,Asset 3
2007-01-31,EM Bond,-0.6348804098467544,-0.5830602232284295,Asset 3
