Asset 1,Asset 2,Asset 3,Asset 4,Asset 5,weights_tuple,distance_l1,annualized_return,annualized_volatility,sharpe_zero_rf,required_annual_return,full_history_terminal_wealth,full_history_max_drawdown_pct_peak,full_history_max_drawdown_pct_initial,monthly_var_99_empirical,meets_return_goal_average,rolling_windows,rolling_mean_terminal_wealth,rolling_median_terminal_wealth,rolling_worst_terminal_wealth,rolling_best_terminal_wealth,rolling_target_hit_rate,rolling_drawdown_safe_rate,rolling_worst_drawdown_pct_initial,rolling_best_drawdown_pct_initial,meets_target_goal_99pct,meets_drawdown_goal_99pct,meets_all_goals_99pct
0.36,0.04,0.06,0.18,0.36,"(0.36, 0.04, 0.06, 0.18, 0.36)",0.26,0.052877137741000446,0.04388467299293702,1.2049112853025181,0.0601580065221875,26922041.88369602,-0.1004326342920675,-0.13361395559046688,0.03375635785352088,0.0,61.0,23096140.46444073,23429575.070910703,20516244.931182925,24672802.889682975,0.6885245901639344,1.0,-0.13361445078970513,-0.08243439494974435,0.0,1.0,0.0
0.34,0.04,0.06,0.2,0.36,"(0.34, 0.04, 0.06, 0.2, 0.36)",0.22000000000000003,0.05281004986507987,0.04404838643467023,1.1989099746798757,0.0601580065221875,26903317.983983487,-0.10095461595311084,-0.1346835636910763,0.03395107843750723,0.0,61.0,23079580.53237683,23431590.11291568,20443825.98403462,24686666.416131407,0.6885245901639344,1.0,-0.1346835636910763,-0.08231239881137882,0.0,1.0,0.0
0.32,0.04,0.06,0.22,0.36,"(0.32, 0.04, 0.06, 0.22, 0.36)",0.18000000000000002,0.05274173240808522,0.0442384352851537,1.1922151420618894,0.0601580065221875,26884307.02245501,-0.1014774432214155,-0.1357585630233437,0.034145799021493575,0.0,61.0,23062937.242621448,23416924.33969775,20371547.86913801,24700357.1910098,0.6885245901639344,1.0,-0.1357585630233437,-0.08219048599153694,0.0,1.0,0.0
0.3,0.04,0.06,0.24,0.36,"(0.3, 0.04, 0.06, 0.24, 0.36)",0.14,0.05267218576581367,0.04445448178349505,1.18485659156575,0.0601580065221875,26865009.63988495,-0.10200111466312711,-0.1368389645134161,0.03434051960547992,0.0,61.0,23046210.754177406,23407192.095636543,20299410.93791313,24713874.927616004,0.6885245901639344,1.0,-0.1368389645134161,-0.08206865530398363,0.0,1.0,0.0
0.36,0.04,0.06,0.2,0.34,"(0.36, 0.04, 0.06, 0.2, 0.34)",0.22000000000000003,0.05266620813366574,0.04313358458565543,1.2210023497833864,0.0601580065221875,26868388.595372688,-0.0983148856521262,-0.13093035583397974,0.03336070660595101,0.0,61.0,23063230.327234834,23419778.413480394,20444235.76992498,24680111.81481059,0.6885245901639344,1.0,-0.13093035583397974,-0.08053959537284221,0.0,1.0,0.0
0.28,0.04,0.06,0.26,0.36,"(0.28, 0.04, 0.06, 0.26, 0.36)",0.15999999999999998,0.05260141033629928,0.044696148939020706,1.1768667230830956,0.0601580065221875,26845426.48607486,-0.10252562884135885,-0.13792477901879885,0.03453524018946627,0.0,61.0,23029401.22678175,23372915.626439575,20227415.537841786,24727219.3426729,0.6885245901639344,1.0,-0.13792477901879885,-0.08194690556665324,0.0,1.0,0.0
0.34,0.04,0.06,0.22,0.34,"(0.34, 0.04, 0.06, 0.22, 0.34)",0.18000000000000008,0.05259786109630116,0.043328313035940966,1.2139374328437638,0.0601580065221875,26849392.841933183,-0.09883963828268749,-0.1319961882358396,0.033555427189937356,0.0,61.0,23046634.174829923,23390925.496998448,20371952.06703895,24693793.245453205,0.6885245901639344,1.0,-0.1319961882358396,-0.08042160202779952,0.0,1.0,0.0
0.26,0.04,0.06,0.28,0.36,"(0.26, 0.04, 0.06, 0.28, 0.36)",0.2,0.05252940651980964,0.04496302363608144,1.168280117123983,0.0601580065221875,26825558.219817214,-0.10305098431620918,-0.1390160173277853,0.03472996077345262,0.0,61.0,23012508.82090505,23338505.09470174,20155562.01247607,24740390.156337928,0.6885245901639344,1.0,-0.1390160173277853,-0.08182523560171057,0.0,1.0,0.0
0.32,0.04,0.06,0.24,0.34,"(0.32, 0.04, 0.06, 0.24, 0.34)",0.14000000000000007,0.05252828512628094,0.043549538310443205,1.2061731803408033,0.0601580065221875,26830111.088148654,-0.09936523559458588,-0.13306741773644296,0.033750147773923704,0.0,61.0,23029954.827686198,23356857.192215867,20299809.611314025,24707301.687195674,0.6885245901639344,1.0,-0.13306741773644296,-0.08030369025286908,0.0,1.0,0.0
0.3,0.04,0.06,0.26,0.34,"(0.3, 0.04, 0.06, 0.26, 0.34)",0.12000000000000005,0.05245748062161537,0.04379685889130288,1.1977452709977863,0.0601580065221875,26810543.983204316,-0.09989167615018957,-0.13414405525739986,0.03394486835791005,0.0,61.0,23013192.444862057,23322654.385393027,20227808.749804694,24720636.856981214,0.6885245901639344,1.0,-0.13414405525739986,-0.08018585883003639,0.0,1.0,0.0
0.36,0.04,0.06,0.22,0.32,"(0.36, 0.04, 0.06, 0.22, 0.32)",0.18000000000000002,0.05245261446862948,0.04242951083435654,1.236229535461835,0.0601580065221875,26814183.836297628,-0.09619817898113814,-0.12824155017075045,0.03296505535838113,0.0,61.0,23030171.256114166,23340391.67619475,20372150.79481181,24686997.783196945,0.6885245901639344,1.0,-0.12824155017075045,-0.07865965112724094,0.0,1.0,0.0
0.34,0.04,0.06,0.24,0.32,"(0.34, 0.04, 0.06, 0.24, 0.32)",0.14000000000000007,0.05238300942772267,0.04265607516529099,1.2280316279624908,0.0601580065221875,26794917.98306774,-0.09672570400279146,-0.1293036255073061,0.03315977594236748,0.0,61.0,23013539.13036202,23306396.947896272,20300003.59494841,24700496.84031312,0.6885245901639344,1.0,-0.1293036255073061,-0.07854564393101694,0.0,1.0,0.0
0.3,0.04,0.04,0.3,0.32,"(0.3, 0.04, 0.04, 0.3, 0.32)",0.14,0.051291902696764646,0.04064771640450687,1.261864312039866,0.0601580065221875,26538600.832455043,-0.08678583094673087,-0.1145943962827004,0.03241418049711641,0.0,61.0,22973142.77967963,23353704.24309786,20317390.404303253,24542730.231628615,0.6885245901639344,1.0,-0.1145943962827004,-0.07229442246179221,0.0,1.0,0.0
