Asset 1,Asset 2,Asset 3,Asset 4,Asset 5,weights_tuple,distance_l1,annualized_return,annualized_volatility,sharpe_zero_rf,required_annual_return,full_history_terminal_wealth,full_history_max_drawdown_pct_peak,full_history_max_drawdown_pct_initial,monthly_var_99_empirical,meets_return_goal_average,rolling_windows,rolling_mean_terminal_wealth,rolling_median_terminal_wealth,rolling_worst_terminal_wealth,rolling_best_terminal_wealth,rolling_target_hit_rate,rolling_drawdown_safe_rate,rolling_worst_drawdown_pct_initial,rolling_best_drawdown_pct_initial,meets_target_goal_99pct,meets_drawdown_goal_99pct,meets_all_goals_99pct
0.27,0.18,0.01,0.26,0.28,"(0.27, 0.18, 0.01, 0.26, 0.28)",0.17999999999999994,0.05478207410665492,0.04929504840908883,1.1113098754266444,0.0601580065221875,27495667.799724083,-0.1169204284997456,-0.14894078813311107,0.036326474742827165,0.0,61.0,23008794.98923872,23139059.015229747,19954172.446610674,24722146.819544528,0.5245901639344263,0.9836065573770492,-0.15060731164170368,-0.06107191115256337,0.0,0.0,0.0
0.23,0.2,0.0,0.3,0.27,"(0.23, 0.2, 0.0, 0.3, 0.27)",0.29999999999999993,0.054779758803706446,0.051156243040937424,1.0708323275395601,0.0601580065221875,27509093.386238422,-0.12185101462270209,-0.15467358065413786,0.0376256923141532,0.0,61.0,22969005.267728783,23101526.963587843,19781197.962598465,24763586.629865333,0.5245901639344263,0.7868852459016393,-0.15662700733033422,-0.05694117749100717,0.0,0.0,0.0
0.24,0.18,0.01,0.28,0.29,"(0.24, 0.18, 0.01, 0.28, 0.29)",0.22000000000000003,0.05477956105744086,0.049983550944372554,1.095951768580945,0.0601580065221875,27492449.63327822,-0.11931317971534317,-0.1525117207769371,0.03713061077479352,0.0,61.0,22998741.372237217,23161664.51642583,19956374.521124408,24726993.322053272,0.5245901639344263,0.8688524590163934,-0.15418518996902617,-0.06199858335248981,0.0,0.0,0.0
0.29,0.19,0.01,0.27,0.24,"(0.29, 0.19, 0.01, 0.27, 0.24)",0.22000000000000003,0.05477683790134291,0.04945206322469921,1.107675480645754,0.0601580065221875,27498850.575986244,-0.11701639860512802,-0.1488978233608798,0.035871290425186796,0.0,61.0,22963665.504006118,23173952.46610512,19917273.71683794,24676443.25207746,0.5245901639344263,0.9836065573770492,-0.15069685794800747,-0.057030606970724755,0.0,0.0,0.0
0.21,0.18,0.01,0.3,0.3,"(0.21, 0.18, 0.01, 0.3, 0.3)",0.25999999999999995,0.054775496501468623,0.0506920942204093,1.0805530397561538,0.0601580065221875,27488846.909858886,-0.12170153686872676,-0.15609895595727385,0.03793474680675989,0.0,61.0,22988518.997052647,23193043.874370858,19958412.250559654,24731588.614854157,0.5245901639344263,0.7540983606557377,-0.15777818829780962,-0.0629244466932772,0.0,0.0,0.0
0.26,0.19,0.01,0.29,0.25,"(0.26, 0.19, 0.01, 0.29, 0.25)",0.25999999999999995,0.05477413041689738,0.05014237103609415,1.0923721651987526,0.0601580065221875,27495581.248476807,-0.11940834758962837,-0.1524638350028524,0.03667542645715317,0.0,61.0,22953652.087751023,23182297.708879296,19919456.791279282,24681269.229436602,0.5245901639344263,0.8688524590163934,-0.15427268902724134,-0.057773440602960476,0.0,0.0,0.0
0.28,0.12,0.07,0.3,0.23,"(0.28, 0.12, 0.07, 0.3, 0.23)",0.17999999999999994,0.05476323796993898,0.04960782914157972,1.103923290286415,0.0601580065221875,27407418.927386284,-0.11890055502569008,-0.1597218307745647,0.035536120219945476,0.0,61.0,22885496.54637797,23152714.386884,20280768.179678924,24789407.387201793,0.5245901639344263,0.6885245901639344,-0.16060310372863296,-0.0682915944020864,0.0,0.0,0.0
0.29,0.11,0.08,0.3,0.22,"(0.29, 0.11, 0.08, 0.3, 0.22)",0.18,0.05475508736990409,0.04984584414464418,1.0984885161341458,0.0601580065221875,27392647.24606376,-0.12103695447095497,-0.16416725703905669,0.03528327025850535,0.0,61.0,22870234.03974234,23009564.532435026,20121864.80577711,24884733.135388687,0.5245901639344263,0.6229508196721312,-0.16493553719327103,-0.06976615507093092,0.0,0.0,0.0
0.26,0.19,0.0,0.26,0.29,"(0.26, 0.19, 0.0, 0.26, 0.29)",0.2,0.05475263356480098,0.04979162166647272,1.0996354754532682,0.0601580065221875,27501801.31951585,-0.11749766498323999,-0.1484938981678275,0.03665203246902234,0.0,61.0,23025327.551783014,23015547.636910126,19823499.197121337,24794150.66782462,0.5245901639344263,0.9836065573770492,-0.1502898958031415,-0.0593082911495585,0.0,0.0,0.0
0.23,0.19,0.0,0.28,0.3,"(0.23, 0.19, 0.0, 0.28, 0.3)",0.24,0.05475050640554935,0.05046605358645395,1.084897718656674,0.0601580065221875,27498659.046714958,-0.11988851851029925,-0.15203721224515823,0.03745616850098871,0.0,61.0,23015166.572543427,23046966.18309008,19825733.05982589,24799026.98969849,0.5245901639344263,0.8688524590163934,-0.1538429566283855,-0.06021038838607839,0.0,0.0,0.0
